haul,haul.number,moc,net.number,date,transect,station,family,genus,species,number.of.individuals.raw,split.multiplier,number.of.individuals.adjusted,volume.filtered.m3,concentration.1000m3,vial.letter,fish.box.location,id.by,notes,,,,
123,0123-4-1,4,1,2022/3/10,HH,2,Pleuronectidae,Parophrys,Parophrys vetulus,2,1,2,,#DIV/0!,D,Hatfield,NH,,,,,
123,0123-4-1,4,1,2022/3/10,HH,2,Pleuronectidae,Lyopsetta,Lyopsetta exilis,2,1,2,,#DIV/0!,E,Hatfield,NH,,,,,
123,0123-4-2,4,2,2022/3/10,HH,2,Cottidae,Cottid spp.,Cottidae spp.,1,1,1,,#DIV/0!,A,Hatfield,EC,,,,,
123,0123-4-2,4,2,2022/3/10,HH,2,Cottidae,Radulinus,Radulinus asprellus,2,1,2,,#DIV/0!,B,Hatfield,EC,,,,,
123,0123-4-2,4,2,2022/3/10,HH,2,Agonidae,Xeneretmus,Xeneretmus latifrons,3,1,3,,#DIV/0!,C,Hatfield,EC,,,,,
123,0123-4-2,4,2,2022/3/10,HH,2,Liparidae,Liparis,Liparis spp.,1,1,1,,#DIV/0!,D,Hatfield,EC,,,,,
123,0123-4-2,4,2,2022/3/10,HH,2,Pleuronectidae,Parophrys,Parophrys vetulus,3,1,3,,#DIV/0!,E,Hatfield,EC,,,,,
123,0123-4-2,4,2,2022/3/10,HH,2,Pleuronectidae,Isopsetta,Isopsetta isolepis,1,1,1,,#DIV/0!,F,Hatfield,EC,,,,,
123,0123-4-2,4,2,2022/3/10,HH,2,Pleuronectidae,Lyopsetta,Lyopsetta exilis,6,1,6,,#DIV/0!,G,Hatfield,EC,,,,,
123,0123-4-3,4,3,2022/3/10,HH,2,Liparidae,Liparis,Liparis spp.,1,1,1,,#DIV/0!,A,Hatfield,NH,,,,,
123,0123-4-3,4,3,2022/3/10,HH,2,Stichaeidae,Plectobranchus,Plectobranchus evides,1,1,1,,#DIV/0!,B,Hatfield,NH,,,,,
123,0123-4-3,4,3,2022/3/10,HH,2,Agonidae,Xeneretmus,Xeneretmus latifrons,1,1,1,,#DIV/0!,C,Hatfield,NH,,,,,
123,0123-4-4,4,4,2022/3/10,HH,2,Pleuronectidae,Glyptocephalus,Glyptocephalus zachirus,1,1,1,,#DIV/0!,A,Hatfield,NH,,,,,
123,0123-4-4,4,4,2022/3/10,HH,2,Pleuronectidae,Parophrys,Parophrys vetulus,1,1,1,,#DIV/0!,B,Hatfield,NH,,,,,
123,0123-4-4,4,4,2022/3/10,HH,2,Liparidae,Liparis,Liparis spp.,1,1,1,,#DIV/0!,C,Hatfield,NH,,,,,
123,0123-4-4,4,4,2022/3/10,HH,2,Stichaeidae,Plectobranchus,Plectobranchus evides,1,1,1,,#DIV/0!,D,Hatfield,NH,,,,,
123,0123-4-4,4,4,2022/3/10,HH,2,Hexagrammidae,Ophiodon,Ophiodon elongatus,3,1,3,,#DIV/0!,E,Hatfield,NH,,,,,
124,124-1-0,1,0,2022/3/10,HH,1,Pleuronectidae,Glyptocephalus,Glyptocephalus zachirus,1,2,2,,#DIV/0!,A,Hatfield,NH,,,,,
124,124-1-0,1,0,2022/3/10,HH,1,,,,1,2,2,,#DIV/0!,B,Hatfield,NH,"Malacanthidae to be added to family, genus, species",,,,
124,124-1-0,1,0,2022/3/10,HH,1,Liparidae,Liparis,Liparis spp.,1,2,2,,#DIV/0!,C,Hatfield,NH,,,,,
124,124-1-0,1,0,2022/3/10,HH,1,Pleuronectidae,Lyopsetta,Lyopsetta exilis,2,2,4,,#DIV/0!,D,Hatfield,NH,,,,,
124,124-1-0,1,0,2022/3/10,HH,1,Cottidae,Cottid spp.,Cottidae spp.,2,2,4,,#DIV/0!,E,Hatfield,NH,,,,,
124,124-1-0,1,0,2022/3/10,HH,1,Scorpaenidae,Sebastes,Sebastes spp.,2,2,4,,#DIV/0!,F,Hatfield,NH,,,,,
124,124-1-0,1,0,2022/3/10,HH,1,Pleuronectidae,Parophrys,Parophrys vetulus,7,2,14,,#DIV/0!,G,Hatfield,NH,,,,,
124,124-1-0,1,0,2022/3/10,HH,1,Ammodytidae,Ammodytes,Ammodytes spp.,1,2,2,,#DIV/0!,H,Hatfield,NH,,,,,
124,0124-1-3,1,3,2022/3/10,HH,1,No fish,No fish,No fish,0,1,0,,#DIV/0!,0,Hatfield,NH,,,,,
124,0124-1-4,1,4,2022/3/10,HH,1,Pleuronectidae,Parophrys,Parophrys vetulus,5,2,10,,#DIV/0!,A,Hatfield,NH,,,,,
124,0124-1-4,1,4,2022/3/10,HH,1,Ammodytidae,Ammodytes,Ammodytes spp.,6,2,12,,#DIV/0!,B,Hatfield,NH,,,,,
124,0124-1-4,1,4,2022/3/10,HH,1,Pleuronectidae,Lyopsetta,Lyopsetta exilis,6,2,12,,#DIV/0!,C,Hatfield,NH,,,,,
124,0124-1-4,1,4,2022/3/10,HH,1,Damaged,Damaged,Damaged,1,2,2,,#DIV/0!,D,Hatfield,NH,,,,,
124,124-1-4*,1,4*,2022/3/10,HH,1,Pleuronectidae,Glyptocephalus,Glyptocephalus zachirus,2,NA,#VALUE!,,#VALUE!,Ap,Hatfield,NH,,,,,
124,124-1-4*,1,4*,2022/3/10,HH,1,Scorpaenidae,Sebastes,Sebastes spp.,1,NA,#VALUE!,,#VALUE!,Bp,Hatfield,NH,,,,,
124,124-1-4*,1,4*,2022/3/10,HH,1,Pleuronectidae,Lyopsetta,Lyopsetta exilis,1,NA,#VALUE!,,#VALUE!,Cp,Hatfield,NH,,,,,
124,124-1-4*,1,4*,2022/3/10,HH,1,Gadidae,Microgadus,Microgadus proximus,1,NA,#VALUE!,,#VALUE!,Dp,Hatfield,NH,,,,,
124,124-1-4*,1,4*,2022/3/10,HH,1,Ammodytidae,Ammodytes,Ammodytes spp.,4,NA,#VALUE!,,#VALUE!,Ep,Hatfield,NH,,,,,
124,124-1-4*,1,4*,2022/3/10,HH,1,Pleuronectidae,Parophrys,Parophrys vetulus,1,NA,#VALUE!,,#VALUE!,Fp,Hatfield,NH,,,,,
124,124-1-4*,1,4*,2022/3/10,HH,1,Unknown,Unknown,Unknown,1,NA,#VALUE!,,#VALUE!,Gp,Hatfield,NH,,,,,
124,124-4-0,4,0,2022/3/10,HH,1,Pleuronectidae,Parophrys,Parophrys vetulus,2,1,2,,#DIV/0!,A,Hatfield,NH,,,,,
124,124-4-0,4,0,2022/3/10,HH,1,Damaged,Damaged,Damaged,1,1,1,,#DIV/0!,B,Hatfield,NH,,,,,
124,0124-4-3,4,3,2022/3/10,HH,1,Pleuronectidae,Lyopsetta,Lyopsetta exilis,2,1,2,,#DIV/0!,A,Hatfield,NH,,,,,
124,0124-4-4,4,4,2022/3/10,HH,1,Gadidae,Microgadus,Microgadus proximus,2,1,2,,#DIV/0!,A,Hatfield,EC,,,,,
124,0124-4-4,4,4,2022/3/10,HH,1,Pleuronectidae,Parophrys,Parophrys vetulus,6,1,6,,#DIV/0!,B,Hatfield,EC,,,,,
124,0124-4-4,4,4,2022/3/10,HH,1,Damaged,Damaged,Damaged,4,1,4,,#DIV/0!,C,Hatfield,EC,,,,,
124,0124-4-4,4,4,2022/3/10,HH,1,Unknown,Unknown,Unknown,2,1,2,,#DIV/0!,D,Hatfield,EC,,,,,
125,125-1-0,1,0,2022/3/11,RR,1,Pholidae,Pholidae spp.,Pholidae spp.,1,2,2,,#DIV/0!,A,Hatfield,EC,"""moc 1 N0 and moc 1 N4 primary samples accidentally mixed""",,,,
125,125-1-0,1,0,2022/3/11,RR,1,Cottidae,Cottid spp.,Cottidae spp.,1,2,2,,#DIV/0!,B,Hatfield,EC,,,,,
125,125-1-0,1,0,2022/3/11,RR,1,Damaged,Damaged,Damaged,1,2,2,,#DIV/0!,C,Hatfield,EC,,,,,
125,0125-1-3,1,3,2022/3/11,RR,1,Myctophidae,Stenobrachius,Stenobrachius leucopsarus,1,1,1,,#DIV/0!,A,Hatfield,EC,,,,,
125,0125-1-3,1,3,2022/3/11,RR,1,Cottidae,Cottid spp.,Cottidae spp.,1,1,1,,#DIV/0!,B,Hatfield,EC,,,,,
125,0125-1-4,1,4,2022/3/11,RR,1,Osmeridae,Osmerid spp.,Osmerid spp.,1,2,2,,#DIV/0!,A,Hatfield,EC,,,,,
125,0125-1-4,1,4,2022/3/11,RR,1,Cottidae,Cottid spp.,Cottidae spp.,1,2,2,,#DIV/0!,B,Hatfield,EC,,,,,
125,0125-1-4,1,4,2022/3/11,RR,1,Damaged,Damaged,Damaged,1,2,2,,#DIV/0!,C,Hatfield,EC,"""moc 1 N0 and moc 1 N4 primary samples accidentally mixed"" - this sample only moc1 N4 but less than 1/2 of a split",,,,
125,125-1-4*,1,4*,2022/3/11,RR,1,Damaged,Damaged,Damaged,1,NA,#VALUE!,,#VALUE!,Ap,Hatfield,EC,,,,,
125,125-4-0,4,0,2022/3/11,RR,1,Damaged,Damaged,Damaged,2,1,2,,#DIV/0!,A,Hatfield,EC,,,,,
125,125-4-0,4,0,2022/3/11,RR,1,Cottidae,Cottid spp.,Cottidae spp.,1,1,1,,#DIV/0!,B,Hatfield,EC,,,,,
125,125-4-0,4,0,2022/3/11,RR,1,Pleuronectidae,Parophrys,Parophrys vetulus,1,1,1,,#DIV/0!,C,Hatfield,EC,,,,,
125,125-4-0,4,0,2022/3/11,RR,1,Unknown,Unknown,Unknown,1,1,1,,#DIV/0!,D,Hatfield,EC,,,,,
125,0125-4-3,4,3,2022/3/11,RR,1,Cottidae,Cottid spp.,Cottidae spp.,1,1,1,,#DIV/0!,A,Hatfield,EC,,,,,
125,0125-4-4,4,4,2022/3/11,RR,1,Bathylagidae,Lipolagus,Lipolagus ochotensis,1,1,1,,#DIV/0!,A,Hatfield,NH,,,,,
125,0125-4-4,4,4,2022/3/11,RR,1,Osmeridae,Osmerid spp.,Osmerid spp.,1,1,1,,#DIV/0!,B,Hatfield,NH,,,,,
125,0125-4-4,4,4,2022/3/11,RR,1,Cottidae,Cottid spp.,Cottidae spp.,2,1,2,,#DIV/0!,C,Hatfield,NH,,,,,
126,126-1-0,1,0,2022/3/11,RR,2,Pleuronectidae,Glyptocephalus,Glyptocephalus zachirus,1,2,2,,#DIV/0!,A,Hatfield,NH,,,,,
126,126-1-0,1,0,2022/3/11,RR,2,Scorpaenidae,Sebastes,Sebastes spp.,1,2,2,,#DIV/0!,B,Hatfield,NH,,,,,
126,0126-1-1,1,1,2022/3/11,RR,2,No fish,No fish,No fish,0,1,0,,#DIV/0!,0,Hatfield,NH,,,,,
126,0126-1-2,1,2,2022/3/11,RR,2,Pleuronectidae,Lyopsetta,Lyopsetta exilis,1,1,1,,#DIV/0!,A,Hatfield,NH,,,,,
126,0126-1-2,1,2,2022/3/11,RR,2,Scorpaenidae,Sebastes,Sebastes spp.,1,1,1,,#DIV/0!,B,Hatfield,NH,,,,,
126,0126-1-3,1,3,2022/3/11,RR,2,Bathylagidae,Lipolagus,Lipolagus ochotensis,1,1,1,,#DIV/0!,A,Hatfield,NH,,,,,
126,0126-1-3,1,3,2022/3/11,RR,2,Scorpaenidae,Sebastes,Sebastes spp.,1,1,1,,#DIV/0!,B,Hatfield,NH,,,,,
126,0126-1-4,1,4,2022/3/11,RR,2,Liparidae,Liparis,Liparis spp.,1,2,2,,#DIV/0!,A,Hatfield,NH,,,,,
126,0126-1-4,1,4,2022/3/11,RR,2,Scorpaenidae,Sebastes,Sebastes spp.,1,2,2,,#DIV/0!,B,Hatfield,NH,,,,,
126,0126-1-4*,1,4*,2022/3/11,RR,2,Pleuronectidae,Glyptocephalus,Glyptocephalus zachirus,1,NA,#VALUE!,,#VALUE!,Ap,Hatfield,NH,,,,,
126,126-4-0,4,0,2022/3/11,RR,2,Ammodytidae,Ammodytes,Ammodytes spp.,6,1,6,,#DIV/0!,A,Hatfield,NH,,,,,
126,126-4-0,4,0,2022/3/11,RR,2,Pleuronectidae,Parophrys,Parophrys vetulus,2,1,2,,#DIV/0!,B,Hatfield,NH,,,,,
126,126-4-0,4,0,2022/3/11,RR,2,Agonidae,Xeneretmus,Xeneretmus latifrons,1,1,1,,#DIV/0!,C,Hatfield,NH,,,,,
126,0126-4-1,4,1,2022/3/11,RR,2,No fish,No fish,No fish,0,1,0,,#DIV/0!,0,Hatfield,NH,,,,,
126,0126-4-2,4,2,2022/3/11,RR,2,Agonidae,Agonidae spp.,Agonidae spp.,1,1,1,,#DIV/0!,A,Hatfield,NH,,,,,
126,0126-4-3,4,3,2022/3/11,RR,2,Pleuronectidae,Glyptocephalus,Glyptocephalus zachirus,1,1,1,,#DIV/0!,A,Hatfield,NH,,,,,
126,0126-4-4,4,4,2022/3/11,RR,2,Ammodytidae,Ammodytes,Ammodytes spp.,5,1,5,,#DIV/0!,A,Hatfield,NH,,,,,
126,0126-4-4,4,4,2022/3/11,RR,2,Pleuronectidae,Lyopsetta,Lyopsetta exilis,1,1,1,,#DIV/0!,B,Hatfield,NH,,,,,
126,0126-4-4,4,4,2022/3/11,RR,2,Pleuronectidae,Parophrys,Parophrys vetulus,1,1,1,,#DIV/0!,C,Hatfield,NH,,,,,
126,0126-4-4,4,4,2022/3/11,RR,2,Scorpaenidae,Sebastes,Sebastes spp.,2,1,2,,#DIV/0!,D,Hatfield,NH,,,,,
127,127-1-0,1,0,2022/3/11,RR,3,Liparidae,Liparis,Liparis spp.,2,2,4,,#DIV/0!,A,Hatfield,EC,,,,,
127,127-1-0,1,0,2022/3/11,RR,3,Merlucciidae,Merluccius,Merluccius productus,1,2,2,,#DIV/0!,B,Hatfield,EC,,,,,
127,127-1-0,1,0,2022/3/11,RR,3,Myctophidae,Stenobrachius,Stenobrachius leucopsarus,2,2,4,,#DIV/0!,C,Hatfield,EC,,,,,
127,127-1-0,1,0,2022/3/11,RR,3,Scorpaenidae,Sebastes,Sebastes spp.,10,2,20,,#DIV/0!,D,Hatfield,EC,,,,,
127,0127-1-1,1,1,2022/3/11,RR,3,Liparidae,Liparis,Liparis spp.,1,1,1,,#DIV/0!,A,Hatfield,EC,,,,,
127,0127-1-1,1,1,2022/3/11,RR,3,Scorpaenidae,Sebastes,Sebastes spp.,1,1,1,,#DIV/0!,B,Hatfield,EC,,,,,
127,0127-1-2,1,2,2022/3/11,RR,3,Bathylagidae,Lipolagus,Lipolagus ochotensis,8,1,8,,#DIV/0!,A,Hatfield,NH,,,,,
127,0127-1-2,1,2,2022/3/11,RR,3,Myctophidae,Stenobrachius,Stenobrachius leucopsarus,1,1,1,,#DIV/0!,B,Hatfield,NH,,,,,
127,0127-1-3,1,3,2022/3/11,RR,3,Liparidae,Liparis,Liparis spp.,2,1,2,,#DIV/0!,A,Hatfield,NH,,,,,
127,0127-1-3,1,3,2022/3/11,RR,3,Scorpaenidae,Sebastes,Sebastes spp.,4,1,4,,#DIV/0!,B,Hatfield,NH,,,,,
127,0127-1-3,1,3,2022/3/11,RR,3,Myctophidae,Stenobrachius,Stenobrachius leucopsarus,2,1,2,,#DIV/0!,C,Hatfield,NH,,,,,
127,0127-1-3,1,3,2022/3/11,RR,3,Damaged,Damaged,Damaged,1,1,1,,#DIV/0!,D,Hatfield,NH,,,,,
127,0127-1-4,1,4,2022/3/11,RR,3,Pleuronectidae,Glyptocephalus,Glyptocephalus zachirus,1,2,2,,#DIV/0!,A,Hatfield,NH,,,,,
127,0127-1-4,1,4,2022/3/11,RR,3,Scorpaenidae,Sebastes,Sebastes spp.,5,2,10,,#DIV/0!,B,Hatfield,NH,,,,,
127,0127-1-4,1,4,2022/3/11,RR,3,Myctophidae,Stenobrachius,Stenobrachius leucopsarus,5,2,10,,#DIV/0!,C,Hatfield,NH,,,,,
127,127-1-4*,1,4*,2022/3/11,RR,3,Myctophidae,Stenobrachius,Stenobrachius leucopsarus,1,NA,#VALUE!,,#VALUE!,Ap,Hatfield,EC,,,,,
127,127-1-4*,1,4*,2022/3/11,RR,3,Scorpaenidae,Sebastes,Sebastes spp.,3,NA,#VALUE!,,#VALUE!,Bp,Hatfield,EC,,,,,
127,127-1-4*,1,4*,2022/3/11,RR,3,Pleuronectidae,Glyptocephalus,Glyptocephalus zachirus,1,NA,#VALUE!,,#VALUE!,Cp,Hatfield,EC,,,,,
127,127-4-0,4,0,2022/3/11,RR,3,Liparidae,Liparis,Liparis spp.,2,1,2,,#DIV/0!,A,Hatfield,EC,,,,,
127,127-4-0,4,0,2022/3/11,RR,3,Pleuronectidae,Parophrys,Parophrys vetulus,2,1,2,,#DIV/0!,B,Hatfield,EC,,,,,
127,127-4-0,4,0,2022/3/11,RR,3,Pleuronectidae,Glyptocephalus,Glyptocephalus zachirus,2,1,2,,#DIV/0!,C,Hatfield,EC,,,,,
127,127-4-0,4,0,2022/3/11,RR,3,Ammodytidae,Ammodytes,Ammodytes spp.,3,1,3,,#DIV/0!,D,Hatfield,EC,,,,,
127,127-4-0,4,0,2022/3/11,RR,3,Myctophidae,Stenobrachius,Stenobrachius leucopsarus,1,1,1,,#DIV/0!,E,Hatfield,EC,,,,,
127,127-4-0,4,0,2022/3/11,RR,3,Hexagrammidae,Ophiodon,Ophiodon elongatus,22,1,22,,#DIV/0!,F,Hatfield,EC,,,,,
127,127-4-0,4,0,2022/3/11,RR,3,Damaged,Damaged,Damaged,1,1,1,,#DIV/0!,G,Hatfield,EC,,,,,
127,0127-4-1,4,1,2022/3/11,RR,3,Liparidae,Liparis,Liparis spp.,2,1,2,,#DIV/0!,A,Hatfield,NH,,,,,
127,0127-4-2,4,2,2022/3/11,RR,3,Bathylagidae,Lipolagus,Lipolagus ochotensis,1,1,1,,#DIV/0!,A,Hatfield,JI ,,,,,
127,0127-4-2,4,2,2022/3/11,RR,3,Agonidae,Xeneretmus,Xeneretmus latifrons,1,1,1,,#DIV/0!,B,Hatfield,JI ,,,,,
127,0127-4-2,4,2,2022/3/11,RR,3,Merlucciidae,Merluccius,Merluccius productus,1,1,1,,#DIV/0!,C,Hatfield,NH,,,,,
127,0127-4-3,4,3,2022/3/11,RR,3,Liparidae,Liparis,Liparis fucensis,9,1,9,,#DIV/0!,A,Hatfield,JI ,,,,,
127,0127-4-3,4,3,2022/3/11,RR,3,Myctophidae,Stenobrachius,Stenobrachius leucopsarus,3,1,3,,#DIV/0!,B,Hatfield,JI ,,,,,
127,0127-4-3,4,3,2022/3/11,RR,3,Myctophidae,Tarletonbeania,Tarletonbeania crenularis,1,1,1,,#DIV/0!,C,Hatfield,JI ,,,,,
127,0127-4-3,4,3,2022/3/11,RR,3,Damaged,Damaged,Damaged,2,1,2,,#DIV/0!,D,Hatfield,JI ,head and tail only,,,,
127,0127-4-4,4,4,2022/3/11,RR,3,Liparidae,Liparis,Liparis fucensis,1,1,1,,#DIV/0!,A,Hatfield,JI ,,,,,
127,0127-4-4,4,4,2022/3/11,RR,3,Pholidae,Apodichthus,Apodichthus flavidus,3,1,3,,#DIV/0!,B,Hatfield,JI ,,,,,
127,0127-4-4,4,4,2022/3/11,RR,3,Scorpaenidae,Sebastes,Sebastes spp.,3,1,3,,#DIV/0!,C,Hatfield,JI ,,,,,
127,0127-4-4,4,4,2022/3/11,RR,3,Myctophidae,Stenobrachius,Stenobrachius leucopsarus,1,1,1,,#DIV/0!,D,Hatfield,JI ,,,,,
127,0127-4-4,4,4,2022/3/11,RR,3,Hexagrammidae,Ophiodon,Ophiodon elongatus,1,1,1,,#DIV/0!,E,Hatfield,JI ,?,,,,
128,128-1-0,1,0,2022/3/11,RR,4,No fish,No fish,No fish,0,2,0,,#DIV/0!,0,Hatfield,EC/NH,"RR 4 moc1 N0 fish vial mixed in with HH 3 moc1 N3, lots of fish in combined vial. un-ID'd - EC & NH",,,,
128,0128-1-1,1,1,2022/3/11,RR,4,Bathylagidae,Lipolagus,Lipolagus ochotensis,1,1,1,,#DIV/0!,A,Hatfield,EC,,,,,
128,0128-1-1,1,1,2022/3/11,RR,4,Myctophidae,Tarletonbeania,Tarletonbeania crenularis,1,1,1,,#DIV/0!,B,Hatfield,EC,,,,,
128,0128-1-1,1,1,2022/3/11,RR,4,Cottidae,Scorpaenichthys,Scorpaenichthys marmoratus,1,1,1,,#DIV/0!,C,Hatfield,EC,,,,,
128,0128-1-1,1,1,2022/3/11,RR,4,Scorpaenidae,Sebastes,Sebastes spp.,14,1,14,,#DIV/0!,D,Hatfield,EC,,,,,
128,0128-1-1,1,1,2022/3/11,RR,4,Damaged,Damaged,Damaged,4,1,4,,#DIV/0!,E,Hatfield,EC,,,,,
128,0128-1-1,1,1,2022/3/11,RR,4,Pleuronectidae,Lyopsetta,Lyopsetta exilis,9,1,9,,#DIV/0!,F,Hatfield,EC,,,,,
128,0128-1-2,1,2,2022/3/11,RR,4,Myctophidae,Tarletonbeania,Tarletonbeania crenularis,9,1,9,,#DIV/0!,A,Hatfield,NH,suspect another vial somewhere - NH,,,,
128,0128-1-2,1,2,2022/3/11,RR,4,Scorpaenidae,Sebastes,Sebastes spp.,2,1,2,,#DIV/0!,B,Hatfield,NH,,,,,
128,0128-1-2,1,2,2022/3/11,RR,4,Bathylagidae,Lipolagus,Lipolagus ochotensis,2,1,2,,#DIV/0!,C,Hatfield,NH,,,,,
128,0128-1-2,1,2,2022/3/11,RR,4,Pleuronectidae,Lyopsetta,Lyopsetta exilis,14,1,14,,#DIV/0!,D,Hatfield,NH,,,,,
128,0128-1-2,1,2,2022/3/11,RR,4,Damaged,Damaged,Damaged,5,1,5,,#DIV/0!,E,Hatfield,NH,,,,,
128,0128-1-3,1,3,2022/3/11,RR,4,Myctophidae,Nannobrachium,Nannobrachium regalis,1,1,1,,#DIV/0!,A,Hatfield,EC,,,,,
128,0128-1-3,1,3,2022/3/11,RR,4,Scorpaenidae,Sebastes,Sebastes spp.,5,1,5,,#DIV/0!,B,Hatfield,EC,,,,,
128,0128-1-3,1,3,2022/3/11,RR,4,Pleuronectidae,Parophrys,Parophrys vetulus,1,1,1,,#DIV/0!,C,Hatfield,EC,,,,,
128,0128-1-3,1,3,2022/3/11,RR,4,Bathylagidae,Lipolagus,Lipolagus ochotensis,1,1,1,,#DIV/0!,D,Hatfield,EC,,,,,
128,0128-1-3,1,3,2022/3/11,RR,4,Cottidae,Scorpaenichthys,Scorpaenichthys marmoratus,1,1,1,,#DIV/0!,E,Hatfield,EC,,,,,
128,0128-1-3,1,3,2022/3/11,RR,4,Clupeidae,Sardinops,Sardinops sagax,1,1,1,,#DIV/0!,F,Hatfield,EC,NH ID,,,,
128,0128-1-3,1,3,2022/3/11,RR,4,Pleuronectidae,Glyptocephalus,Glyptocephalus zachirus,2,1,2,,#DIV/0!,G,Hatfield,EC,,,,,
128,0128-1-3,1,3,2022/3/11,RR,4,Myctophidae,Stenobrachius,Stenobrachius leucopsarus,4,1,4,,#DIV/0!,H,Hatfield,EC,,,,,
128,0128-1-3,1,3,2022/3/11,RR,4,Damaged,Damaged,Damaged,1,1,1,,#DIV/0!,I,Hatfield,EC,,,,,
128,0128-1-3,1,3,2022/3/11,RR,4,Pleuronectidae,Lyopsetta,Lyopsetta exilis,1,1,1,,#DIV/0!,J,Hatfield,EC,,,,,
128,0128-1-3,1,3,2022/3/11,RR,4,Unknown,Unknown,Unknown,1,1,1,,#DIV/0!,K,Hatfield,EC,tiny,,,,
128,0128-1-4,1,4,2022/3/11,RR,4,Pleuronectidae,Glyptocephalus,Glyptocephalus zachirus,17,2,34,,#DIV/0!,A,Hatfield,NH,,,,,
128,0128-1-4,1,4,2022/3/11,RR,4,Scorpaenidae,Sebastes,Sebastes spp.,64,2,128,,#DIV/0!,B,Hatfield,NH,,,,,
128,0128-1-4,1,4,2022/3/11,RR,4,Myctophidae,Stenobrachius,Stenobrachius leucopsarus,4,2,8,,#DIV/0!,C,Hatfield,NH,,,,,
128,0128-1-4,1,4,2022/3/11,RR,4,Hexagrammidae,Ophiodon,Ophiodon elongatus,1,2,2,,#DIV/0!,D,Hatfield,NH,,,,,
128,0128-1-4,1,4,2022/3/11,RR,4,Pleuronectidae,Parophrys,Parophrys vetulus,1,2,2,,#DIV/0!,E,Hatfield,NH,,,,,
128,0128-1-4,1,4,2022/3/11,RR,4,Cottidae,Scorpaenichthys,Scorpaenichthys marmoratus,1,2,2,,#DIV/0!,F,Hatfield,NH,,,,,
128,0128-1-4,1,4,2022/3/11,RR,4,Clupeidae,Sardinops,Sardinops sagax,1,2,2,,#DIV/0!,G,Hatfield,NH,,,,,
128,0128-1-4,1,4,2022/3/11,RR,4,Damaged,Damaged,Damaged,2,2,4,,#DIV/0!,H,Hatfield,NH,,,,,
128,0128-1-4*,1,4*,2022/3/11,RR,4,Pleuronectidae,Glyptocephalus,Glyptocephalus zachirus,5,NA,#VALUE!,,#VALUE!,A,Hatfield,NH,,,,,
128,0128-1-4*,1,4*,2022/3/11,RR,4,Scorpaenidae,Sebastes,Sebastes spp.,14,NA,#VALUE!,,#VALUE!,B,Hatfield,NH,,,,,
128,0128-1-4*,1,4*,2022/3/11,RR,4,Myctophidae,Stenobrachius,Stenobrachius leucopsarus,2,NA,#VALUE!,,#VALUE!,C,Hatfield,NH,,,,,
128,0128-1-4*,1,4*,2022/3/11,RR,4,Cottidae,Scorpaenichthys,Scorpaenichthys marmoratus,2,NA,#VALUE!,,#VALUE!,D,Hatfield,NH,,,,,
128,0128-1-4*,1,4*,2022/3/11,RR,4,Pleuronectidae,Isopsetta,Isopsetta isolepis,1,NA,#VALUE!,,#VALUE!,E,Hatfield,NH,,,,,
128,0128-1-4*,1,4*,2022/3/11,RR,4,Unknown,Unknown,Unknown,2,NA,#VALUE!,,#VALUE!,F,Hatfield,NH,,,,,
128,0128-1-4*,1,4*,2022/3/11,RR,4,Damaged,Damaged,Damaged,5,NA,#VALUE!,,#VALUE!,G,Hatfield,NH,,,,,
128,128-4-0,4,0,2022/3/11,RR,4,Bathylagidae,Lipolagus,Lipolagus ochotensis,5,1,5,,#DIV/0!,A,Hatfield,NH,,,,,
128,128-4-0,4,0,2022/3/11,RR,4,Scorpaenidae,Sebastes,Sebastes spp.,34,1,34,,#DIV/0!,B,Hatfield,NH,,,,,
128,128-4-0,4,0,2022/3/11,RR,4,Pleuronectidae,Parophrys,Parophrys vetulus,2,1,2,,#DIV/0!,C,Hatfield,NH,,,,,
128,128-4-0,4,0,2022/3/11,RR,4,Myctophidae,Stenobrachius,Stenobrachius leucopsarus,5,1,5,,#DIV/0!,D,Hatfield,NH,,,,,
128,128-4-0,4,0,2022/3/11,RR,4,Myctophidae,Tarletonbeania,Tarletonbeania crenularis,2,1,2,,#DIV/0!,E,Hatfield,NH,,,,,
128,128-4-0,4,0,2022/3/11,RR,4,Cottidae,Scorpaenichthys,Scorpaenichthys marmoratus,1,1,1,,#DIV/0!,F,Hatfield,NH,,,,,
128,128-4-0,4,0,2022/3/11,RR,4,Paralepididae,Lestidiops,Lestidiops ringens,1,1,1,,#DIV/0!,G,Hatfield,NH,,,,,
128,128-4-0,4,0,2022/3/11,RR,4,Liparidae,Liparis,Liparis spp.,1,1,1,,#DIV/0!,H,Hatfield,NH,,,,,
128,128-4-0,4,0,2022/3/11,RR,4,Damaged,Damaged,Damaged,2,1,2,,#DIV/0!,I,Hatfield,NH,,,,,
128,0128-4-1,4,1,2022/3/11,RR,4,Bathylagidae,Lipolagus,Lipolagus ochotensis,3,1,3,,#DIV/0!,A,Hatfield,NH,,,,,
128,0128-4-1,4,1,2022/3/11,RR,4,Scorpaenidae,Sebastes,Sebastes spp.,2,1,2,,#DIV/0!,B,Hatfield,NH,,,,,
128,0128-4-1,4,1,2022/3/11,RR,4,Myctophidae,Tarletonbeania,Tarletonbeania crenularis,1,1,1,,#DIV/0!,C,Hatfield,NH,,,,,
128,0128-4-2,4,2,2022/3/11,RR,4,Bathylagidae,Lipolagus,Lipolagus ochotensis,8,1,8,,#DIV/0!,A,Hatfield,NH,,,,,
