Haul.no,Haul,Moc,Net.no,Season,Location,Station,Transect,no.individuals.raw,family,species,split.mult,no.individuals,vial label,volume.filtered.m3,concentration.1000m3,notes
324-1-0,324,1,0,winter,TR,4,MaD,5,Myctophidae,Stenobrachius leucopsarus,1,5,a,273.27,18.29692246,
324-1-1,324,1,1,winter,TR,4,MaD,0,no fish,no fish,1,0,,193.78,0,
324-1-2,324,1,2,winter,TR,4,MaD,0,no fish,no fish,1,0,,333.78,0,
324-1-3,324,1,3,winter,TR,4,MaD,2,Myctophidae,Stenobrachius leucopsarus,1,2,a,183.51,10.89858863,
324-1-4,324,1,4,winter,TR,4,MaD,37,Myctophidae,Stenobrachius leucopsarus,1,37,"a,a2",216.69,170.7508422,
,324,1,4,winter,TR,4,MaD,1,Scorpenidae,Sebastes spp.,1,1,b,216.69,4.614887627,
324-4-0,324,4,0,winter,TR,4,MaD,2,Bathylagidae,Lipolagus ochotensis,1,2,a,1093.09,1.829675507,
,324,4,0,winter,TR,4,MaD,2,Myctophidae,Stenobrachius leucopsarus,1,2,b,1093.09,1.829675507,
,324,4,0,winter,TR,4,MaD,1,Scorpenidae,Sebastes spp.,1,1,c,1093.09,0.914837754,
324-4-1,324,4,1,winter,TR,4,MaD,0,no fish,no fish,1,0,,775.11,0,
324-4-2,324,4,2,winter,TR,4,MaD,1,Myctophidae,Stenobrachius leucopsarus,1,1,a,1335.11,0.749001955,
324-4-3,324,4,3,winter,TR,4,MaD,7,Myctophidae,Stenobrachius leucopsarus,1,7,a,734.03,9.53639497,
324-4-4,324,4,4,winter,TR,4,MaD,9,Myctophidae,Stenobrachius leucopsarus,1,9,a,866.75,10.38361696,
,324,4,4,winter,TR,4,MaD,1,Scorpenidae,Sebastes spp.,1,1,b,866.75,1.153735218,
,324,4,4,winter,TR,4,MaD,1,Paralichthyidae,Citharichthys stigmaeus,1,1,c,866.75,1.153735218,
325-1-0,325,1,0,winter,TR,5,MaD,5,Myctophidae,Stenobrachius leucopsarus,2,10,a,290.83,34.38434824,
,325,1,0,winter,TR,5,MaD,6,Scorpenidae,Sebastes spp.,2,12,b,290.83,41.26121789,
325-1-1,325,1,1,winter,TR,5,MaD,1,Bathylagidae,Lipolagus ochotensis,1,1,a,261.97,3.817230981,
,325,1,1,winter,TR,5,MaD,2,Scorpenidae,Sebastes spp.,1,2,b,261.97,7.634461961,
,325,1,1,winter,TR,5,MaD,1,Myctophidae,Stenobrachius leucopsarus,1,1,c,,,
325-1-2,325,1,2,winter,TR,5,MaD,6,Bathylagidae,Lipolagus ochotensis,1,6,c,810.84,7.39973361,
,325,1,2,winter,TR,5,MaD,3,Myctophidae,Protomyctophum crockeri,1,3,a,810.84,3.699866805,
,325,1,2,winter,TR,5,MaD,1,Myctophidae,Tarletonbeania crenularis,1,1,d,810.84,1.233288935,
,325,1,2,winter,TR,5,MaD,1,Cottidae,Unknown,1,1,b,810.84,1.233288935,
325-1-3,325,1,3,winter,TR,5,MaD,1,Bathylagidae,Lipolagus ochotensis,1,1,a,271.07,3.689084,
,325,1,3,winter,TR,5,MaD,11,Myctophidae,Stenobrachius leucopsarus,1,11,b,271.07,40.579924,
,325,1,3,winter,TR,5,MaD,1,Myctophidae,Tarletonbeania crenularis,1,1,c,271.07,3.689084,
,325,1,3,winter,TR,5,MaD,3,Unknown,Unknown,1,3,d,271.07,11.067252,"looks like 3 diff. species, all very small and unpigmented"
325-1-4,325,1,4,winter,TR,5,MaD,20,Myctophidae,Stenobrachius leucopsarus,2,40,a,258.69,154.6252271,
,325,1,4,winter,TR,5,MaD,5,Scorpenidae,Sebastes spp.,2,10,b,258.69,38.65630678,
,325,1,4,winter,TR,5,MaD,4,Merlucciidae,Merluccius productus,2,8,c,258.69,30.92504542,
325-4-0,325,4,0,winter,TR,5,MaD,11,Bathylagidae,Lipolagus ochotensis,1,11,de,1163.33,9.455614486,e is in chaetognath gut
,325,4,0,winter,TR,5,MaD,1,Merlucciidae,Merluccius productus,1,1,c,1163.33,0.859601317,
,325,4,0,winter,TR,5,MaD,6,Myctophidae,Protomyctophum crockeri,1,6,f,1163.33,5.157607901,
,325,4,0,winter,TR,5,MaD,1,Myctophidae,Tarletonbeania crenularis,1,1,a,1163.33,0.859601317,
,325,4,0,winter,TR,5,MaD,1,Scorpenidae,Sebastes spp.,1,1,b,1163.33,0.859601317,
325-4-1,325,4,1,winter,TR,5,MaD,1,Bathylagidae,Bathylagus pacificus,1,1,d,1047.87,0.954316852,
,325,4,1,winter,TR,5,MaD,4,Myctophidae,Tarletonbeania crenularis,1,4,c,1047.87,3.817267409,
,325,4,1,winter,TR,5,MaD,4,Chauliodontidae,Chauliodus macouni,1,4,a,1047.87,3.817267409,
,325,4,1,winter,TR,5,MaD,5,Merlucciidae,Merluccius productus,1,5,b,1047.87,4.771584261,
,325,4,1,winter,TR,5,MaD,1,Unknown,Damaged,1,1,e,1047.87,0.954316852,
325-4-2,325,4,2,winter,TR,5,MaD,3,Bathylagidae,Lipolagus ochotensis,1,3,a,3243.38,0.924960998,
,325,4,2,winter,TR,5,MaD,3,Myctophidae,Stenobrachius leucopsarus,1,3,e,3243.38,0.924960998,
,325,4,2,winter,TR,5,MaD,1,Myctophidae,Protomyctophum crockeri,1,1,b,3243.38,0.308320333,
,325,4,2,winter,TR,5,MaD,19,Scorpenidae,Sebastes spp.,1,19,c,3243.38,5.858086317,
,325,4,2,winter,TR,5,MaD,3,Merlucciidae,Merluccius productus,1,3,d,3243.38,0.924960998,
,325,4,2,winter,TR,5,MaD,1,Paralepididae,Lestidiops ringens,1,1,f,3243.38,0.308320333,
325-4-3,325,4,3,winter,TR,5,MaD,2,Myctophidae,Stenobrachius leucopsarus,1,2,a,1084.27,1.844559012,
,325,4,3,winter,TR,5,MaD,1,Myctophidae,Tarletonbeania crenularis,1,1,b,1084.27,0.922279506,
325-4-4,325,4,4,winter,TR,5,MaD,1,Bathylagidae,Lipolagus ochotensis,1,1,e,1034.75,0.966417009,
,325,4,4,winter,TR,5,MaD,5,Myctophidae,Stenobrachius leucopsarus,1,5,c,1034.75,4.832085045,
,325,4,4,winter,TR,5,MaD,29,Scorpenidae,Sebastes spp.,1,29,a,1034.75,28.02609326,
,325,4,4,winter,TR,5,MaD,3,Merlucciidae,Merluccius productus,1,3,d,1034.75,2.899251027,
,325,4,4,winter,TR,5,MaD,3,Unknown,Damaged,1,3,b,1034.75,2.899251027,
326-1-0,326,1,0,winter,TR,5,MaN,1,Myctophidae,Tarletonbeania crenularis,2,2,a,,,juvenile
,326,1,0,winter,TR,5,MaN,2,Myctophidae,Stenobrachius leucopsarus,2,4,b,,,
,326,1,0,winter,TR,5,MaN,1,Paralichthyidae,Citharichthys stigmaeus,2,2,c,,,
326-1-1,326,1,1,winter,TR,5,MaN,2,Myctophidae,Protomyctophum crockeri,1,2,a,,,
,326,1,1,winter,TR,5,MaN,1,unknown,Fish eggs,1,1,b,,,
326-1-2,326,1,2,winter,TR,5,MaN,3,Bathylagidae,Lipolagus ochotensis,1,3,a,,,
,326,1,2,winter,TR,5,MaN,4,Myctophidae,Stenobrachius leucopsarus,1,4,b,,,
,326,1,2,winter,TR,5,MaN,1,Myctophidae,Protomyctophum crockeri,1,1,c,,,
,326,1,2,winter,TR,5,MaN,1,Scorpenidae,Sebastes spp.,1,1,d,,,
326-1-3,326,1,3,winter,TR,5,MaN,4,Myctophidae,Stenobrachius leucopsarus,1,4,a,,,
,326,1,3,winter,TR,5,MaN,1,unknown,Unknown,1,1,b,,,"tiny, unpigmented eyes, could be T. crenularis but too small for confidence"
326-1-4,326,1,4,winter,TR,5,MaN,1,Scorpenidae,Sebastes spp.,2,2,a,,,
326-4-0,326,4,0,winter,TR,5,MaN,5,Myctophidae,Stenobrachius leucopsarus,1,5,1a,,,
,326,4,0,winter,TR,5,MaN,2,Myctophidae,Tarletonbeania crenularis,1,2,2a,,,juveniles
,326,4,0,winter,TR,5,MaN,1,Paralepididae,Lestidiops ringens,1,1,1b,,,
,326,4,0,winter,TR,5,MaN,1,Bathylagidae,Lipolagus ochotensis,1,1,2b,,,
,326,4,0,winter,TR,5,MaN,1,unknown,Fish eggs,1,1,1c,,,
,326,4,0,winter,TR,5,MaN,1,unknown,Damaged,1,1,2c,,,
326-4-1,326,4,1,winter,TR,5,MaN,1,Myctophidae,Stenobrachius leucopsarus,1,1,1a,,,juvenile
,326,4,1,winter,TR,5,MaN,1,Bathylagidae,Lipolagus ochotensis,1,1,2a,,,
,326,4,1,winter,TR,5,MaN,4,Myctophidae,Protomyctophum crockeri,1,4,1b,,,
,326,4,1,winter,TR,5,MaN,1,Bathylagidae,Bathylagus pacificus,1,1,2b,,,
,326,4,1,winter,TR,5,MaN,1,Merlucciidae,Merluccius productus,1,1,2c,,,some gut damage
,326,4,1,winter,TR,5,MaN,3,unknown,Damaged,1,3,2d,,,
326-4-2,326,4,2,winter,TR,5,MaN,1,Merlucciidae,Merluccius productus,1,1,a,,,
,326,4,2,winter,TR,5,MaN,3,Myctophidae,Stenobrachius leucopsarus,1,3,b,,,
,326,4,2,winter,TR,5,MaN,5,Bathylagidae,Lipolagus ochotensis,1,5,c,,,
,326,4,2,winter,TR,5,MaN,1,Myctophidae,Protomyctophum crockeri,1,1,d,,,
,326,4,2,winter,TR,5,MaN,1,unknown,Damaged,1,1,e,,,desiccated
326-4-3,326,4,3,winter,TR,5,MaN,1,Myctophidae,Stenobrachius leucopsarus,1,1,a,,,juvenile
,326,4,3,winter,TR,5,MaN,7,Myctophidae,Stenobrachius leucopsarus,1,7,b,,,
,326,4,3,winter,TR,5,MaN,1,Scorpenidae,Sebastes spp.,1,1,c,,,
,326,4,3,winter,TR,5,MaN,2,unknown,Fish eggs,1,2,d,,,
326-4-4,326,4,4,winter,TR,5,MaN,1,,,1,1,1a,,,"dragonfish,NH did not see this jar with others"
,326,4,4,winter,TR,5,MaN,1,Myctophidae,Diaphus theta,1,1,2a,,,juvenile
,326,4,4,winter,TR,5,MaN,1,Clupeidae,Engraulis mordax,1,1,1b,,,this vial not with others
,326,4,4,winter,TR,5,MaN,1,Scorpenidae,Sebastes spp.,1,1,1c,,,
,326,4,4,winter,TR,5,MaN,5,unknown,Fish eggs,1,5,1d,,,
,326,4,4,winter,TR,5,MaN,1,Paralichthyidae,Citharichthys stigmaeus,1,1,1e,,,
,326,4,4,winter,TR,5,MaN,1,Myctophidae,Tarletonbeania crenularis,1,1,1f,,,juvenile in jar
327-1-0,327,1,0,winter,TR,4,MaN,1,Myctophidae,Tarletonbeania crenularis,2,2,a,,,juvenile
327-1-1,327,1,1,winter,TR,4,MaN,0,no fish,no fish,1,0,-,,,
327-1-2,327,1,2,winter,TR,4,MaN,1,unknown,Damaged,,1,2a,,,
327-1-3,327,1,3,winter,TR,4,MaN,1,Scorpenidae,Sebastes spp.,,2,1a,,,
,327,1,3,winter,TR,4,MaN,2,unknown,Damaged,,1,2a,,,
,327,1,3,winter,TR,4,MaN,1,Myctophidae,Stenobrachius leucopsarus,,1,1b,,,juvenile
,327,1,3,winter,TR,4,MaN,6,Myctophidae,Stenobrachius leucopsarus,,6,1c,,,
,327,1,3,winter,TR,4,MaN,1,unknown,Fish eggs,,1,2c,,,
327-1-4,327,1,4,winter,TR,4,MaN,1,Myctophidae,Diaphus theta,,1,1a,,,juvenile
,327,1,4,winter,TR,4,MaN,1,unknown,Damaged,,1,1b,,,
327-4-0,327,4,0,winter,TR,4,MaN,1,Hexagrammidae,Ophiodon elongatus,,1,1a,,,
,327,4,0,winter,TR,4,MaN,1,Myctophidae,Stenobrachius leucopsarus,,1,2a,,,juvenile
,327,4,0,winter,TR,4,MaN,1,Scorpenidae,Sebastes spp.,,1,2b,,,
,327,4,0,winter,TR,4,MaN,1,unknown,Fish eggs,,1,2c,,,
327-4-1,327,4,1,winter,TR,4,MaN,2,Myctophidae,Stenobrachius leucopsarus,,2,1a,,,juveniles
327-4-2,327,4,2,winter,TR,4,MaN,6,Myctophidae,Stenobrachius leucopsarus,,6,"2a,5a,4c",,,juveniles
,327,4,2,winter,TR,4,MaN,2,Myctophidae,Unknown,,1,8a,,,poorly preserved juvenile
,327,4,2,winter,TR,4,MaN,2,Myctophidae,Stenobrachius leucopsarus,,2,4b,,,larvae
,327,4,2,winter,TR,4,MaN,1,unknown,Fish eggs,,1,4a,,,
,327,4,2,winter,TR,4,MaN,1,Alepocephalidae,Unknown,,1,5b,,,NH wants to look at this fish again
,327,4,2,winter,TR,4,MaN,1,unknown,Damaged,,1,5c,,,
327-4-3,327,4,3,winter,TR,4,MaN,4,Myctophidae,Stenobrachius leucopsarus,,4,6a,,,
,327,4,3,winter,TR,4,MaN,1,Scorpenidae,Sebastes spp.,,1,7a,,,
,327,4,3,winter,TR,4,MaN,5,unknown,Fish eggs,,5,8a,,,
,327,4,3,winter,TR,4,MaN,1,Myctophidae,Tarletonbeania crenularis,,1,6b,,,juvenile
,327,4,3,winter,TR,4,MaN,1,Myctophidae,Stenobrachius leucopsarus,,1,6c,,,juvenile
327-4-4,327,4,4,winter,TR,4,MaN,2,Scorpenidae,Sebastes spp.,,2,2a,,,
,327,4,4,winter,TR,4,MaN,6,unknown,Fish eggs,,6,3a,,,
,327,4,4,winter,TR,4,MaN,1,Bathylagidae,Lipolagus ochotensis,,1,7a,,,
,327,4,4,winter,TR,4,MaN,1,Myctophidae,Stenobrachius leucopsarus,,1,4b,,,juveniles
,327,4,4,winter,TR,4,MaN,1,Myctophidae,Unknown,,1,8c,,,adult
,327,4,4,winter,TR,4,MaN,1,Clupeidae,Unknown,,1,7b,,,"beat up. NH-cannot locate vial, might be with Luke?"
328-1-0,328,1,0,winter,TR,3,MaN,2,Myctophidae,Stenobrachius leucopsarus,,2,a,,,juveniles
,328,1,0,winter,TR,3,MaN,5,Scorpenidae,Sebastes spp.,,5,b,,,
,328,1,0,winter,TR,3,MaN,2,Myctophidae,Stenobrachius leucopsarus,,2,c,,,
,328,1,0,winter,TR,3,MaN,2,unknown,Fish eggs,,2,d,,,
328-1-1,328,1,1,winter,TR,3,MaN,5,Scorpenidae,Sebastes spp.,1,5,a,,,
,328,1,1,winter,TR,3,MaN,1,Pleuronectidae,Lyopsetta exilis,1,1,b,,,
,328,1,1,winter,TR,3,MaN,1,Bathylagidae,Bathylagus pacificus,1,1,c,,,
328-1-2,328,1,2,winter,TR,3,MaN,1,Myctophidae,Stenobrachius leucopsarus,1,1,a,,,juvenile
,328,1,2,winter,TR,3,MaN,1,Scorpenidae,Sebastes spp.,1,1,b,,,
328-1-3,328,1,3,winter,TR,3,MaN,1,Myctophidae,Stenobrachius leucopsarus,1,1,a,,,juvenile
,328,1,3,winter,TR,3,MaN,14,Myctophidae,Stenobrachius leucopsarus,1,14,b,,,
,328,1,3,winter,TR,3,MaN,2,Scorpenidae,Sebastes spp.,1,2,c,,,
328-1-4,328,1,4,winter,TR,3,MaN,1,Bathylagidae,Lipolagus ochotensis,2,2,a,,,
,328,1,4,winter,TR,3,MaN,1,Myctophidae,Stenobrachius leucopsarus,2,2,b,,,
328-4-0,328,4,0,winter,TR,3,MaN,6,unknown,Fish eggs,,6,1a,,,
,328,4,0,winter,TR,3,MaN,3,Myctophidae,Stenobrachius leucopsarus,,3,"2a,3a",,,juveniles
,328,4,0,winter,TR,3,MaN,1,Bathylagidae,Lipolagus ochotensis,,1,3c,,,
328-4-1,328,4,1,winter,TR,3,MaN,16,Myctophidae,Stenobrachius leucopsarus,,16,a,,,"juveniles, in jar"
,328,4,1,winter,TR,3,MaN,1,Pleuronectidae,Unknown,,1,b,,,"juvenile, in jar"
,328,4,1,winter,TR,3,MaN,2,Bathylagidae,Lipolagus ochotensis,,2,c,,,
,328,4,1,winter,TR,3,MaN,1,unknown,Unknown,,1,d,,,tiny
328-4-2,328,4,2,winter,TR,3,MaN,2,Myctophidae,Stenobrachius leucopsarus,,2,a,,,juveniles
,328,4,2,winter,TR,3,MaN,1,unknown,Fish eggs,,1,b,,,
328-4-3,328,4,3,winter,TR,3,MaN,1,Myctophidae,Unknown,,1,a,,,juvenile
,328,4,3,winter,TR,3,MaN,6,Myctophidae,Stenobrachius leucopsarus,,6,b,,,
,328,4,3,winter,TR,3,MaN,1,Myctophidae,Protomyctophum crockeri,,1,c,,,
,328,4,3,winter,TR,3,MaN,1,Clupeidae,Engraulis mordax,,1,d,,," NH-cannot locate vial, might be with Luke?"
,328,4,3,winter,TR,3,MaN,1,unknown,Damaged,,1,e,,,
,328,4,3,winter,TR,3,MaN,1,unknown,Fish eggs,,1,f,,,
328-4-4,328,4,4,winter,TR,3,MaN,17,unknown,Fish eggs,,17,1a,,,
,328,4,4,winter,TR,3,MaN,1,Scorpenidae,Sebastes spp.,,1,3a,,,
,328,4,4,winter,TR,3,MaN,2,Clupeidae,Engraulis mordax,,2,3c,,," NH-cannot locate vial, might be with Luke?"
329-1-0,329,1,0,winter,TR,2,MaN,1,unknown,Fish eggs,,1,a,,,
329-1-1,329,1,1,winter,TR,2,MaN,1,Pleuronectidae,Unknown,,1,a,,,"juvenile, in jar"
329-1-2,329,1,2,winter,TR,2,MaN,0,no fish,no fish,,0,-,,,
329-1-3,329,1,3,winter,TR,2,MaN,1,Myctophidae,Protomyctophum crockeri,,1,a,,,
329-1-4,329,1,4,winter,TR,2,MaN,1,unknown,Fish eggs,,1,a,,,
329-4-0,329,4,0,winter,TR,2,MaN,4,unknown,Fish eggs,,4,1a,,,
,329,4,0,winter,TR,2,MaN,1,Pleuronectidae,Unknown,,1,4a,,,"juvenile, in jar"
329-4-1,329,4,1,winter,TR,2,MaN,1,Paralichthyidae,Citharichthys stigmaeus,,1,1a,,,
,329,4,1,winter,TR,2,MaN,1,Pleuronectidae,Unknown,,1,3a,,," juvenile in jar, found dessicated 02/2026"
329-4-2,329,4,2,winter,TR,2,MaN,1,unknown,Fish eggs,,1,6a,,,
,329,4,2,winter,TR,2,MaN,1,unknown,Damaged,,1,6b,,,
,329,4,2,winter,TR,2,MaN,1,Paralichthyidae,Citharichthys stigmaeus,,1,6c,,,
329-4-3,329,4,3,winter,TR,2,MaN,3,unknown,Fish eggs,,3,a,,,
,329,4,3,winter,TR,2,MaN,1,Paralichthyidae,Citharichthys stigmaeus,,1,b,,,
329-4-4,329,4,4,winter,TR,2,MaN,2,unknown,Fish eggs,,2,a,,,
330-1-0,330,1,0,winter,TR,1,MaN,1,Myctophidae,Stenobrachius leucopsarus,,1,a,,,
,330,1,0,winter,TR,1,MaN,1,unknown,Unknown,,1,b,,,very small
330-1-3,330,1,3,winter,TR,1,MaN,1,Cryptaconthodidae ,Lyconectes aleutensis,1,1,a,,,
330-1-4,,,,,,,,,,,,,,,,"should be a fish vial for this net, NH cannot locate it"
330-4-0,330,4,0,winter,TR,1,MaN,0,no fish,no fish,,0,-,,,
330-4-3,330,4,3,winter,TR,1,MaN,2,Bathylagidae,Lipolagus ochotensis,,2,a,,,
,330,4,3,winter,TR,1,MaN,1,Cryptaconthodidae ,Lyconectes aleutensis,,1,b,,,
,330,4,3,winter,TR,1,MaN,6,unknown,Fish eggs,,6,c,,,
330-4-4,330,4,4,winter,TR,1,MaN,1,Bathylagidae,Lipolagus ochotensis,,1,a,,,
,330,4,4,winter,TR,1,MaN,2,unknown,Fish eggs,,2,b,,,
,330,4,4,winter,TR,1,MaN,1,Ammodytidae,Ammodytes spp.,,1,c,,,
331-1-0,331,1,0,winter,TR,1,MbD,3,Myctophidae,Stenobrachius leucopsarus,2,6,a,242.8,#REF!,
331-1-3,331,1,3,winter,TR,1,MbD,1,Bathylagidae,Lipolagus ochotensis,1,1,a,255.58,23.47601534,
,331,1,3,winter,TR,1,MbD,1,unknown,Unknown,1,1,b,,,"yolk sac, too young to ID"
331-1-4,331,1,4,winter,TR,1,MbD,3,Myctophidae,Stenobrachius leucopsarus,2,6,a,287.6,3.47705146,
,331,1,4,winter,TR,1,MbD,3,Scorpenidae,Sebastes spp.,2,6,b,287.6,20.86230876,
,331,1,4,winter,TR,1,MbD,1,Cyclopteridae,Liparis fucensis,2,2,c,287.6,20.86230876,
,331,1,4,winter,TR,1,MbD,1,Cryptaconthodidae ,Lyconectes aleutensis,2,2,d,287.6,6.954102921,
331-1-4*,331,1,4*,winter,TR,1,MbD,1,Myctophidae,Stenobrachius leucopsarus,NA,NA,a,NA,NA,
331-4-0,331,4,0,winter,TR,1,MbD,1,Myctophidae,Stenobrachius leucopsarus,1,1,b,971.21,#VALUE!,
,331,4,0,winter,TR,1,MbD,1,Cyclopteridae,Liparis fucensis,1,1,a,971.21,1.029643434,
331-4-3,331,4,3,winter,TR,1,MbD,1,Bathylagidae,Lipolagus ochotensis,1,1,a,1022.34,0.97814817,
331-4-4,331,4,4,winter,TR,1,MbD,1,Myctophidae,Stenobrachius leucopsarus,1,1,a,1150.38,0.869277978,
,331,4,4,winter,TR,1,MbD,3,Cryptaconthodidae ,Lyconectes aleutensis,1,3,b,1150.38,0.869277978,
332-1-0,332,1,0,winter,TR,2,MbD,1,Bathylagidae,Lipolagus ochotensis,1,1,c,361.86,8.290499088,
,332,1,0,winter,TR,2,MbD,4,Scorpenidae,Sebastes spp.,1,4,b,361.86,2.763499696,
,332,1,0,winter,TR,2,MbD,1,Pleuronectidae,Glyptocephalus zachirus,1,1,d,361.86,11.05399878,
,332,1,0,winter,TR,2,MbD,1,Paralepididae,Lestidiops ringens,1,1,a,361.86,2.763499696,
332-1-1,332,1,1,winter,TR,2,MbD,0,no fish,no fish,1,0,,267.72,3.735245779,
332-1-2,332,1,2,winter,TR,2,MbD,1,Scorpenidae,Sebastes spp.,1,1,a,174.23,0,
332-1-3,332,1,3,winter,TR,2,MbD,1,Bathylagidae,Lipolagus ochotensis,1,1,b,284.77,3.511605857,
,332,1,3,winter,TR,2,MbD,1,Scorpenidae,Sebastes spp.,1,1,a,284.77,3.511605857,
332-1-4,332,1,4,winter,TR,2,MbD,2,Myctophidae,Stenobrachius leucopsarus,2,4,a,244.98,16.3278635,
332-1-4*,332,1,4*,winter,TR,2,MbD,0,no fish,no fish,NA,NA,,NA,NA,
332-4-0,332,4,0,winter,TR,2,MbD,1,Cryptaconthodidae ,Lyconectes aleutensis,1,1,a,1447.44,0.690874924,
332-4-1,332,4,1,winter,TR,2,MbD,0,no fish,no fish,1,0,,1070.89,0,
332-4-2,332,4,2,winter,TR,2,MbD,2,Bathylagidae,Lipolagus ochotensis,1,2,a,696.93,2.869728667,
,332,4,2,winter,TR,2,MbD,1,Myctophidae,Protomyctophum crockeri,1,1,b,696.93,1.434864334,
332-4-3,332,4,3,winter,TR,2,MbD,1,Unknown,Unknown,1,1,a,1139.07,0.877909172,"very small, very elongate, gut 1/4 of BL"
332-4-4,332,4,4,winter,TR,2,MbD,1,Myctophidae,Stenobrachius leucopsarus,1,1,a,979.9,1.020512297,
333-1-0,333,1,0,winter,TR,3,MbD,1,Myctophidae,Stenobrachius leucopsarus,1,1,a,294.18,3.399279353,
333-1-1,333,1,1,winter,TR,3,MbD,2,Scorpenidae,Sebastes spp.,1,2,a,224.53,8.907495658,
333-1-2,333,1,2,winter,TR,3,MbD,0,no fish,no fish,1,0,,151.31,0,
333-1-3,333,1,3,winter,TR,3,MbD,1,Pleuronectidae,Glyptocephalus zachirus,1,1,a,265.8,3.762227239,hatching from egg
333-1-4,333,1,4,winter,TR,3,MbD,0,no fish,no fish,1,0,,318.56,0,
333-4-0,333,4,0,winter,TR,3,MbD,0,no fish,no fish,1,0,,1176.74,0,
333-4-1,333,4,1,winter,TR,3,MbD,1,Bathylagidae,Lipolagus ochotensis,1,1,a,898.11,1.113449355,
333-4-2,333,4,2,winter,TR,3,MbD,0,no fish,no fish,1,0,,605.23,0,
333-4-3,333,4,3,winter,TR,3,MbD,0,no fish,no fish,1,0,,1063.18,0,
333-4-4,333,4,4,winter,TR,3,MbD,0,no fish,no fish,1,0,,1274.24,0,
334-1-0,334,1,0,winter,TR,4,MbD,1,Bathylagidae,Lipolagus ochotensis,1,1,b,310.2,3.223726628,
,334,1,0,winter,TR,4,MbD,10,Myctophidae,Stenobrachius leucopsarus,1,10,a,310.2,32.23726628,
,334,1,0,winter,TR,4,MbD,1,Myctophidae,Tarletonbeania crenularis,1,1,c,310.2,3.223726628,
,334,1,0,winter,TR,4,MbD,5,Scorpenidae,Sebastes spp.,1,5,d,310.2,16.11863314,
334-1-1,334,1,1,winter,TR,4,MbD,6,Bathylagidae,Lipolagus ochotensis,1,6,b,225.16,26.64771718,
,334,1,1,winter,TR,4,MbD,1,Myctophidae,Protomyctophum crockeri,1,1,a,225.16,4.441286196,
,334,1,1,winter,TR,4,MbD,1,Scorpenidae,Sebastes spp.,1,1,c,225.16,4.441286196,
334-1-2,334,1,2,winter,TR,4,MbD,3,Bathylagidae,Lipolagus ochotensis,1,3,a,219.65,13.65809242,
,334,1,2,winter,TR,4,MbD,1,Unknown,Unknown,1,1,b,219.65,4.552697473,"tiny, unpigmented eyes"
334-1-3,334,1,3,winter,TR,4,MbD,2+1,Myctophidae,Stenobrachius leucopsarus,1,3,a+a2,248.43,12.07583625, a2 is fish Meredith found-NH
,334,1,3,winter,TR,4,MbD,2,Myctophidae,Tarletonbeania crenularis,1,2,b,248.43,8.050557501,
334-1-4,334,1,4,winter,TR,4,MbD,66+10,Myctophidae,Stenobrachius leucopsarus,1,76,a+a2,258.73,293.7425115, a2 are fish Meredith found-NH
334-4-0,334,4,0,winter,TR,4,MbD,1,Bathylagidae,Lipolagus ochotensis,1,1,b,1240.81,0.805925162,
,334,4,0,winter,TR,4,MbD,5,Myctophidae,Stenobrachius leucopsarus,1,5,a,1240.81,4.029625809,
334-4-1,334,4,1,winter,TR,4,MbD,8,Bathylagidae,Lipolagus ochotensis,1,8,a,900.66,8.882375147,
,334,4,1,winter,TR,4,MbD,3,Myctophidae,Protomyctophum crockeri,1,3,b,900.66,3.33089068,
334-4-2,334,4,2,winter,TR,4,MbD,1,Bathylagidae,Lipolagus ochotensis,1,1,b,878.59,1.138187323,
,334,4,2,winter,TR,4,MbD,3,Myctophidae,Protomyctophum crockeri,1,3,a,878.59,3.414561969,
334-4-3,334,4,3,winter,TR,4,MbD,2,Myctophidae,Stenobrachius leucopsarus,1,2,a,993.72,2.012639375,
334-4-4,334,4,4,winter,TR,4,MbD,18,Myctophidae,Stenobrachius leucopsarus,1,18,a,1034.91,17.39281677,
,334,4,4,winter,TR,4,MbD,1,Scorpenidae,Sebastes spp.,1,1,b,1034.91,0.966267598,
,334,4,4,winter,TR,4,MbD,1,Paralichthyidae,Citharichthys stigmaeus,1,1,e,1034.91,0.966267598,
,334,4,4,winter,TR,4,MbD,1,Cryptaconthodidae ,Lyconectes aleutensis,1,1,c,1034.91,0.966267598,
,334,4,4,winter,TR,4,MbD,1,Unknown,Fish eggs,1,1,d,1034.91,0.966267598,
335-1-0,335,1,0,winter,TR,5,MbD,2,Bathylagidae,Lipolagus ochotensis,2,4,b,269.11,14.86381034,
,335,1,0,winter,TR,5,MbD,7,Myctophidae,Stenobrachius leucopsarus,2,14,a,269.11,52.02333618,
,335,1,0,winter,TR,5,MbD,1,Scorpenidae,Sebastes spp.,2,2,c,269.11,7.431905169,
335-1-1,335,1,1,winter,TR,5,MbD,1,Unknown,Unknown,1,1,a,324.08,3.085657862,"very tiny, not much pigment in eyes"
335-1-2,335,1,2,winter,TR,5,MbD,1,Myctophidae,Stenobrachius leucopsarus,1,1,b,230.87,4.331441937,
,335,1,2,winter,TR,5,MbD,1,Myctophidae,Protomyctophum crockeri,1,1,a,230.87,4.331441937,
,335,1,2,winter,TR,5,MbD,1,Myctophidae,Tarletonbeania crenularis,1,1,c,230.87,4.331441937,
